source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
dailyindia,http://www.dailyindia.com/show/255019.php/Landslides-block-Himalayan-road-cuts-Sikkim-from-India,620,06/30/2008 12:00:00 AM,,Kalimpong,"Monsoon rains triggered heavy landslides in Kalimpong in Himalayas on Monday, snapping road link to Sikkim with rest of India.  ",Kalimpong,5km,landslide,downpour,medium,unknown,,,,,,glc,620.0,India,IN,Bengal,43000.0,Kālimpang,1.49112,07/01/2015 07:09:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.482,27.0771
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6289,09/22/2014 12:00:00 AM,,Pamohi,"On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",Pamohi,5km,landslide,rain,small,unknown,0.0,0.0,,,,glc,6289.0,India,IN,Assam,899094.0,Guwahati,11.15465,10/21/2014 03:43:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.6849,26.1001
NELive,http://www.nelive.in/arunachal-pradesh/news/landslide-disrupts-road-communication-between-aalo-and-pangin,9087,07/19/2016 12:00:00 AM,,"5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India","(Location along road estimated. Landslide may have occured a couple days before June 19, 2016). Landslides triggered by torrential rains over the past few days blocked the road at 5 km off Sangam point on Aalo- Pangin road causing a total disruption in road communication.  According to official sources, men and machineries were pressed into service on Tuesday to clear the debris but without any progress as the landowners were obstructing the works demanding compensation.  Meanwhile, Siang Deputy Commissioner Rahul Singh along with ADC and EAC Pangin visited the landslide-hit area on Tuesday to assess the extent of damage.  He interacted with TK Engineering officials and asked them to put more men and machineries to carryout the restoration work.","5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India",50km,landslide,downpour,medium,above_road,0.0,0.0,,http://www.nelive.in/sites/default/files/07-09-15%20Meghalaya-%20Landslide%20hits%20NH-40%20%282%29.jpg,,glc,9087.0,India,IN,Arunachal Pradesh,18425.0,Along,17.3564,07/20/2016 07:36:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.9612,28.235
newkerala,http://www.newkerala.com/news/fullnews-25771.html,2279,08/19/2010 12:00:00 AM,,"NH 31A at Likhuvir(?), near Teesta Bazar, 42nd Km marker(?), Kalimpong, West Bengal cutting off Sikkim and Kalimpong","Siliguri (West Bengal), Aug 19 (IBNS) Sikkim and parts of West Bengal's Darjeeling state were cut off from the rest of the country on Thursday, the second time this week, after massive landslides washed away a major portion of road at Likhuvir on 31A National Highway near Teesta Bazar, official sources said.  The landslides, triggered by heavy rains, washed a good chunk of surface at Likhuvir forcing the authorities to close roads for all vehicles for indefinite period, according to BRO, which maintains the strategic roads linking landlocked Sikkim. ","NH 31A at Likhuvir(?), near Teesta Bazar, 42nd Km marker(?), Kalimpong, West Bengal cutting off Sikkim and Kalimpong",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,2279.0,India,IN,Bengal,43000.0,Kālimpang,10.78474,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.4481,26.9722
headlinesindia,http://www.headlinesindia.com/natural-disasters/flood/darjeeling-landslide-toll-reaches-27-12747.html,1030,05/26/2009 12:00:00 AM,,"Darjeeling Sadar, Darjeeling West Bengal","With the recovery of three more bodies, the toll in the landslides in West Bengal's hill district of Darjeeling due to Cyclone Aila has risen to 27, police said today.   ""We have recovered three bodies from the debris at Rangiabong under Jorbungalow police station area this (Thursday) morning. One of the bodies has been identified as Pramila Rai, 68,"" a senior official of the Jorbungalow police station said.   He said the teams of Natural Disaster Management Authority have started rescue operations in the cyclone-hit areas.   Meanwhile, state Home Secretary Ardhendu Sen reached Darjeeling Thursday morning to hold meetings with the district administration. He is likely to visit the landslide-affected zones and will also survey the situation there.   ""Search operations are on in some areas as at least four people are still missing from the Darjeeling district after the cyclonic storm,"" the police officer said.   According to district administration sources, 14 bodies were found in ar","Darjeeling Sadar, Darjeeling West Bengal",25km,landslide,tropical_cyclone,medium,unknown,14.0,,Cyclone Aila,,,glc,1030.0,India,IN,Bengal,123797.0,Dārjiling,0.79891,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.26522126,27.04357147
Saharas Samay,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=80536,130,07/19/2007 12:00:00 AM,,Guwahati,closest to predicted location of Gauhati (167.34 km),Guwahati,25km,landslide,rain,medium,unknown,6.0,,,,,glc,130.0,India,IN,Assam,2000.0,Dispur,3.80164,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7986,26.1699
Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11167,07/09/2017 01:23:00 PM,,Landslide on road near Durga Mandir,"Landslide on Nirjuli to Banderdewa road obstructs said road, after heavy rains","Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",10km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.79559574,27.11610665
DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,10980,04/04/2017 12:57:00 PM,,Landslide in Mahur,"The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration.","Mahur, Assam, India",1km,landslide,rain,small,natural_slope,0.0,0.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/08/2017 08:46:00 PM,02/15/2018 03:51:00 PM,93.118105,25.181453
JagoNews24,https://www.jagonews24.com/en/national/news/20458,10983,03/16/2017 04:46:00 PM,,Jaflong Landslide Caused by Illegal Stone Picking,"Two labours have been killed and two others injured while picking stones illegally at Jaflong area in Gowainghat upazila of Sylhet district. The deceased were identified as Akram Mia and Lesu Mia, both are hailing from Tukerbazar area of Sylhet. Police and local sources said that four people were illegally trying to pick stone to make a hole at Nayabosti area. At one stage, a heavy chunk of mud collapsed on them, leaving the duo died on the spot. The injured were rushed to Sylhet Osmani Medical College Hospital.","Noyabosti area beside the Piyan River, Jaflong, Gowainghat upazila, Sylhet District, Bangladesh, Y:25.178619 X:92.012806",5km,landslide,mining,small,above_river,2.0,2.0,,https://www.jagonews24.com/media/imgAll/2016October/Sylhet-pic2017031612503020170316165734.jpg,Exact time 8:30am,,,,,,,,,10/04/2017 04:46:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,92.012806,25.178619
Landslide in Gaznaipur,http://bdnews24.com/bangladesh/2016/11/01/two-labourers-die-in-habiganj-landslip,10964,11/01/2016 02:24:00 PM,,Sankarsena landslide buries two during hill-cutting,The deaths occured on Tuesday morning when the labourers were cutting down a hill for sand at Sankarsena in Gaznaipur union.,"Sankarsena, Nabiganj upazilla, Habiganj, Gaznaipur Union, Bangladesh",5km,landslide,mining,medium,natural_slope,2.0,0.0,,,,,,,,,,,,07/11/2017 02:24:00 PM,12/08/2017 08:22:00 PM,02/15/2018 03:51:00 PM,91.588893,24.506937
The Shillong Times,http://www.theshillongtimes.com/2017/07/10/landslide-in-ri-bhoi-blocks-nh-6/,10988,07/09/2017 06:45:00 PM,,Landslide on NH-6,"Landslide after continuous rain blocks NH-6 near Pahamrynnai village, cleared after a few hours","Pahamrynnai, Ribhoi, Meghalaya",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/10/2017 06:45:00 PM,12/08/2017 08:50:00 PM,02/15/2018 03:51:00 PM,91.87113067,25.82601444
Kuensel,http://www.kuenselonline.com/landslides-block-roads-across-the-country/,11182,07/08/2017 02:21:00 PM,,Landslides block roads connecting to Lhamoizingkha,"Landslides during periods of rain block several gewog roads, isolate Lhamoizingkha. Multiple landslides in region.",Bhutan,25km,landslide,downpour,medium,above_road,0.0,0.0,,http://www.kuenselonline.com/wp-content/uploads/2017/07/road-1-660x330.jpg,Date approximate,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 04:21:00 PM,02/15/2018 03:51:00 PM,89.90712175,27.02099026
The Arunachal Times,http://www.arunachaltimes.in/man-buried-alive-in-landslide/,11176,06/20/2017 01:16:00 PM,,Fatal landslide in Gussar circle,Man buried by landslide in Gussar,"Gussar, Upper Subansiri, Arunachal Pradesh",5km,landslide,rain,medium,unknown,1.0,0.0,,,,,,,,,,,,07/07/2017 01:16:00 PM,12/20/2017 04:12:00 PM,02/15/2018 03:51:00 PM,94.18315697,28.10756941
The Independent,http://www.theindependentbd.com/post/100012,10955,06/18/2017 02:21:00 PM,,Fatal landslide in Budungpara,"Downpour lasting one hour causes fatal landslide in Budungpara, killing two","Budungpara, Ragmar Upazila, Bangladesh",10km,landslide,downpour,medium,natural_slope,2.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,91.80439129,22.97758595
Nagaland Post,http://www.nagalandpost.com/ChannelNews/Regional/RegionalNews.aspx?news=TkVXUzEwMDExMjEyMg%3D%3D,11150,03/30/2017 08:28:00 PM,,NH-37 Landslide in the Tamenglong District,"Heavy overnight rainfall and hailstone caused a landslide on NH-37 in the Tamenglong district, between T. Laijang and K.Sinam villages. It blocked heavy vehicles on the road, but light vehicles could drive around the affected area.","NH-37, between T. Laijang and K. Sinam villages, Tamenglong district, Manipur, 795008",10km,landslide,downpour,small,above_road,0.0,0.0,,,Landslide occurred sometime in the early morning.,,,,,,,,,09/13/2017 08:28:00 PM,12/20/2017 03:21:00 PM,02/15/2018 03:51:00 PM,93.72386429,24.79591421
Kuensel,http://www.kuenselonline.com/landslides-block-roads-across-the-country/,11179,07/08/2017 02:21:00 PM,,Landslide on Phuntsholing-Thimphu road,"Landside after rains causes multiple blocks along road, cleared after a few days. Date approximated.","Phuntsholing-Thimphu road, Bhutan",50km,landslide,downpour,small,above_road,,,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 04:19:00 PM,02/15/2018 03:51:00 PM,89.57220662,27.02856666
Hindustan Times,http://www.hindustantimes.com/india-news/12-dead-in-mizoram-landslides-flood-in-9-days/story-kgRi9Vr3dRit9uVIAOGMQK.html,10957,06/09/2017 02:21:00 PM,,Landslides throuhgout Lunglei District,"Landslides + flash floods after heavy rain hit throughout Lunglei District, Tlabung town hard hit. Death toll is 10, article does not specify specific landslide deaths. Article: Altogether 165 buildings were destroyed and 299 houses damaged by landslide, mudslide and flood in Lunglei","Tlabung, Lungsen, Lunglei, Mizoram",100km,landslide,rain,medium,unknown,10.0,,,,"Area of Tlabung is known, but confidence radius is 100km to encompass all of Lunglei District, which article said had various landslides. Date approximate, article says ""since June 9 [2017]""",,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,92.47207294,22.90813548
The Arunachal Times,http://www.arunachaltimes.in/six-killed-in-meghalaya-landslides/,10985,06/17/2017 06:45:00 PM,,Fatal landslide in Mawjrong,"Landslide after incessant rains kills boy, parents injured","Khatarshnong Laitkroh, East Khasi Hills, Meghalaya",1km,landslide,continuous_rain,medium,natural_slope,1.0,2.0,,,,,,,,,,,,07/10/2017 06:45:00 PM,12/08/2017 08:48:00 PM,02/15/2018 03:51:00 PM,91.79904872,25.43807422
The Shillong Times,http://www.theshillongtimes.com/2017/02/16/2-die-in-quarry-landslide/,10989,02/15/2017 10:56:00 PM,,Stone Quarry Landslide in Lamlyer,"Two persons died in a landslide at a stone quarry at Lamlyer near Mawlyngngad in East Khasi Hills on Wednesday. Police said two persons, Edwin Kharbihkhiew (42) and Pynbhalang Kharsohnoh (35), were buried alive. The bodies have been shifted to Shillong civil hospital for postmortem.","Mawryngkneng, East Khasi Hills, Meghalaya",1km,landslide,mining,small,mine,2.0,0.0,,,,,,,,,,,,10/19/2017 09:56:00 PM,12/08/2017 08:51:00 PM,02/15/2018 03:51:00 PM,91.9630294,25.51826286
The Echo of India,http://echoofindia.com/guwahati-landslide-kills-2-labourers-guwahati-3-die-lightning-strikes-across-assam-125768,10974,04/05/2017 01:19:00 PM,,Fatal landslide in Bonda,Two killed in Bonda neighborhood of Guwahati by landslide triggered by incessant rainfall. Article: The landslide triggered by heavy rainfall since one week here caused a huge chunk of earth to come down the hill and fall on the two labourers engaged by a private school for cutting earth in Bonda area.,"Bonda, Guwahati, Assam, India",5km,landslide,continuous_rain,medium,urban,2.0,0.0,,,,,,,,,,,,08/03/2017 01:19:00 PM,12/08/2017 08:37:00 PM,02/15/2018 03:51:00 PM,91.85294885,26.16066111
Echo of Arunachal,http://echoofarunachal.in/newecho/2017/05/16/one-dies-in-landslide/,11175,05/03/2017 02:05:00 PM,,Fatal landslide in Yangte,"Landslide kills one in Yangte village. Article very sparse on information, presumably rainfall triggered due to the contemporaneous flooding in Arunachal.","Yangte, Kra Daadi District, Arunachal Pradesh, India",1km,landslide,rain,medium,unknown,1.0,0.0,,,,,,,,,,,,07/12/2017 02:05:00 PM,12/20/2017 03:56:00 PM,02/15/2018 03:51:00 PM,93.62407259,27.82743132
Kuensel,http://www.kuenselonline.com/landslides-block-roads-across-the-country/,11180,07/08/2017 02:21:00 PM,,Landslide on road between Wangdue and Thimphu,"Landslide after rains blocks road, cleared after a few days. Date approximate.","Wangdeu-Thimphu road, Bhutan",10km,landslide,downpour,small,above_road,0.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 04:19:00 PM,02/15/2018 03:51:00 PM,89.79033898,27.51353298
Zoram Observer,https://www.zoramobserver.com/mizoram/landslides-cut-off-various-parts-of-mizoram-as-rain-continues/,10962,06/17/2017 01:16:00 PM,,Landslide damages Aizawl-Champhai Road,Road between Kawlkulh and Keifang cut off after landslide triggered by incessant rains (lasting weeks),"Aizawl-Champhai road, Champhai, Mizoram State, India",5km,landslide,continuous_rain,small,above_road,0.0,0.0,,https://i1.wp.com/www.zoramobserver.com/wp-content/uploads/2017/06/MIZORAM-ROAD-2017.jpg?w=480&ssl=1,,,,,,,,,,07/07/2017 01:16:00 PM,12/08/2017 08:18:00 PM,02/15/2018 03:51:00 PM,93.02746602,23.65637182
The Daily Tribunal,http://thedailytribunal.net/landslide-claims-quarry-laborer-in-companigonj/,10982,03/06/2017 08:35:00 PM,,Quarry Worker Killed in Companigonj Landslide,"Yet another labourer, Faruq (32) by name has been killed in landslide while collecting stones from Uthma Chara quarry in Companigonj Upazila in Sylhet Monday morning at eleven. It has been learnt from Companigonj Upazila Police Officer-in-Charge Altaf Hussain and locals that the aforesaid Faruq and other labourers were collecting stones. Suddenly a large tract of soil mass collapsed killing Faruq on the sport. Acting on information the OC rushed there.","Uthma Chara quarry, Companigonj Upazila, Bangladesh",10km,landslide,mining,small,mine,1.0,0.0,,,,,,,,,,,,10/06/2017 07:35:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,91.763689,25.092576
Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11164,07/09/2017 01:23:00 PM,,Landslides on Itanagar-Naharlagun road,Landslides obstruct Itanagar-Naharlagun road after heavy rains in Arunachal Pradesh,"NH-52A, Naharlagun Sub-District, Papum Pare, Arunachal Pradesh, 791111",5km,landslide,continuous_rain,small,above_road,0.0,0.0,,,Confidence radius should be 3km,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.65156438,27.1071241
DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,10977,04/04/2017 12:57:00 PM,,Landslides along National Highway 54,The National Highway 54 connecting Haflong and Lumding in the district with Silchar in Cachar district was closed in many places today due to landslides.,,50km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/08/2017 08:46:00 PM,02/15/2018 03:51:00 PM,93.141692,25.481623
Hindustan Times,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,11153,07/09/2017 01:23:00 PM,,Landslide in Langol Laimanai,Landslide following continuous rain damages houses in Langol Laimanai near Imphal,"Langol Laimanai, Imphal West, Manipur",5km,landslide,continuous_rain,small,natural_slope,0.0,0.0,,,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:40:00 PM,02/15/2018 03:51:00 PM,93.89896294,24.83507319
Hindustan Times,http://www.hindustantimes.com/india-news/14-people-feared-dead-in-massive-landslide-in-arunachal-pradesh/story-I1ogsSk2zfyvXm2wGlmjWP.html,11168,07/11/2017 02:21:00 PM,,Large landslide at Laptap village,"Landslide after incessant rains buries 3 dwellings, kills 14","Laptap, Papum Pare, Arunachal Pradesh, India",1km,landslide,continuous_rain,large,natural_slope,14.0,0.0,,http://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2017/07/11/Pictures/_cb57521a-663f-11e7-99b4-5703255acffe.jpg,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.63051815,27.21668161
Imphal Times,http://www.imphaltimes.com/news/item/9009-state-medical-team-rushes-henglep-sub-division-stranded-midway-due-to-landslide,10967,07/10/2017 06:45:00 PM,,Landslide near Molnom blocks road,Landslide after heavy rains strands state medical team responding to calls in remote villages,"NH-150, Churachandpur, Manipur, 795133",25km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/10/2017 06:45:00 PM,12/08/2017 08:25:00 PM,02/15/2018 03:51:00 PM,93.70684171,24.37169581
The Arunachal Times,http://www.arunachaltimes.in/six-killed-in-meghalaya-landslides/,10987,06/17/2017 06:45:00 PM,,Fatal landslide in Umiam,Landslide following continuous rain kills 3 in Umiam industrial area,"Umiam, Ribhoi, Meghalaya",5km,landslide,continuous_rain,medium,unknown,3.0,0.0,,,,,,,,,,,,07/10/2017 06:45:00 PM,12/08/2017 08:50:00 PM,02/15/2018 03:51:00 PM,91.9234343,25.67836832
Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11172,07/09/2017 01:23:00 PM,,Landslide at Niti Vihar,"After heavy rains. Article: In Itanagar, a massive landslide occurred this morning [7/9/17]at upper Niti Vihar junction washing away Police waiting shed and buried a dwelling house and damaged two cars.","Niti Vihar, Itanagar, Arunachal Pradesh, India",5km,landslide,continuous_rain,medium,natural_slope,0.0,0.0,,http://www.arunachaltimes.in/wp-content/uploads/2017/07/0000-268x1024.jpg,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.60505989,27.0844941
The Asian Age,http://dailyasianage.com/news/51110/sylhet-worker-killed-in-landslide,10984,03/08/2017 09:02:00 PM,,Makeshift Stone Quarry Landslide Kills Worker,"A worker died in a landslide near Jaflang Mandir in Gowainghat upazila of the district on Wednesday morning. The deceased was identified as Mostakim Mia, son of Batir Mia, resident of Isabpur village of Baniachang upazila in Habiganj.","Jaflang Mandir, Gowainghat upazila, Sylhet Division, Bangladesh",5km,landslide,mining,small,mine,1.0,0.0,,,Event occurred in the morning.,,,,,,,,,10/05/2017 08:02:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,92.019575,25.167803
The New Nation,http://thedailynewnation.com/news/137920/two-killed-in-barlekha-landslide.html,10966,06/18/2017 02:21:00 PM,,Fatal landslide in Dimai village,Landslide kills two in Dimai village. No further weather info given. Contemporaneous with many rainfall triggered landslides in the region.,"Dimai village (??), Barlekha Upazila, Bangaldesh",5km,landslide,rain,medium,natural_slope,2.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:24:00 PM,02/15/2018 03:51:00 PM,92.23034662,24.70412149
DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,10979,04/04/2017 12:57:00 PM,,Landslide in Phaiding,"The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration.



","Phaiding, Assam, India",1km,landslide,rain,small,above_road,0.0,0.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/08/2017 08:46:00 PM,02/15/2018 03:51:00 PM,93.172758,25.195355
Imphal Free Press,http://www.ifp.co.in/item/1220-mizoram-calamity-12-dead-877-houses-damaged,10963,06/12/2017 02:21:00 PM,,Damaging landslide in Serchhip District,"Landslide following rains throughout Mizoram State kills one, damages 8 houses","Serchhip District, Mizoram, 796230",10km,landslide,rain,medium,natural_slope,1.0,0.0,,,"Unsure if all damage due to single landslide event. Date approximated, article only says between 6/9 and 6/20/17",,,,,,,,,07/11/2017 02:21:00 PM,12/08/2017 08:18:00 PM,02/15/2018 03:51:00 PM,92.85410625,23.33501164
NewAge,http://www.newagebd.net/article/7829/death-toll-from-sylhet-landslide-rises-to-five,10981,01/23/2017 02:49:00 PM,,Companiganj Landslide in Stone Quarry,"The landslide took place on Monday morning when a group of some 12 workers were extracting underground stones illegally from the quarry. A landslide occurred at the site, causing the death of 5 workers.","Companiganj, Sylhet Division, Bangladesh",1km,landslide,mining,small,mine,5.0,0.0,,,,,,,,,,,,10/31/2017 01:49:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,91.75063827,25.08734272
Hindustan Times,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,10968,07/09/2017 01:23:00 PM,,Landslide blocks road near Thanlon,"Following continuous rain, landslide impedes vehicular movement along NH-2 near Thanlol","Thanlon, Churachandpur, Manipur",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,,"Time approximate, corroborated chronologically with other contemporary landslides from article in close proximity to this one.",,,,,,,,,07/10/2017 01:23:00 PM,12/08/2017 08:25:00 PM,02/15/2018 03:51:00 PM,93.28039349,24.27173018
NewsBytes,https://www.newsbytesapp.com/timeline/India/1929/11909/arunachal-pradesh-floods-landslides-reap-misery,11177,07/11/2017 02:24:00 PM,,Landslide in Tawang,"Two more people were killed in another landslide in Tawang, Arunachal Pradesh, taking the death toll in two days to 19.  The fresh landslides also swept away over 30 houses.  Union Minister of State for Home Affairs Kiren Rijiju visited the affected region to assess the situation.  The Indian Army has been helping the civil administration in most of the flood and landslide-affected areas.","Tawang, Arunchal Pradesh",5km,landslide,rain,large,,19.0,0.0,,,,,,,,,,,,07/11/2017 02:24:00 PM,12/20/2017 04:14:00 PM,02/15/2018 03:51:00 PM,91.876945,27.583849
Eastern Mirror,http://www.easternmirrornagaland.com/21-houses-destroyed-by-landslide-in-kohima-town/,11158,07/12/2017 01:28:00 PM,,"Landslide destroys houses in Kohiama, near High School area","Landslide causes significant damage to property. Talking to Eastern Mirror, the colony members informed that nine (9) houses were fully damaged, while five (5) houses were severely damaged and seven (7) houses partially damaged. Two roads connecting the colony were also taken away by the landslide; sources said adding that there was no casualty.","Kohima, Nagaland, India",1km,landslide,rain,medium,natural_slope,0.0,0.0,,,,,,,,,,,,07/13/2017 01:28:00 PM,12/20/2017 03:45:00 PM,02/15/2018 03:51:00 PM,94.09483333,25.69111465
The Northeast Today,https://thenortheasttoday.com/cars-crushed-by-deadly-landslide-on-chongey-road-sikkim-in-pictures/,11183,07/10/2017 12:55:00 PM,,"Cars crushed by deadly landslide on Chongey road, Sikkim","Many vehicles plying along the Rongey/Chongey road were crushed by a major landslide at Maney Khola Rongay, East Sikkim. According to reports posted by the Sikkim Police in facebook on Wednesday, Rongey/Chongey road was blocked at Maney Khola due to rock slide moment ago.",East Sikkim,100km,rock_fall,,medium,,0.0,0.0,,https://static.thenortheasttoday.com/wp-content/uploads/2016/09/land1.jpg,Cannot find location of Maney Khola Rongay,,,,,,,,,07/10/2017 12:55:00 PM,12/20/2017 04:36:00 PM,02/15/2018 03:51:00 PM,88.651914,27.360364
Eleven,http://www.elevenmyanmar.com/local/8413,10969,03/19/2017 03:47:00 PM,,Kalay-Tiddim-Reed Route Landslide near Sozan village suspends border trade,"Trading at Tiddim in Chin State, on the India- Myanmar trade route, has been temporarily suspended due to a landslide in Kennedy mountain.  The landslide occurred on Kalay-Tiddim-Reed route, near Sozan village on Sunday evening and lasted for one day, according to Tiddim township administrator U Khine.  “The landslide occurred at the base of Kennedy mountain as the road in that section is very narrow. With the assistance of four big machines, we are carrying out land-clearing works,” said U Khine.","Kalay-Tiddim-Reed Route, near Sozan Village, Chin State, Myanmar",5km,landslide,unknown,unknown,natural_slope,0.0,0.0,,,Event occurred in the evening.,,,,,,,,,09/28/2017 03:47:00 PM,12/08/2017 08:29:00 PM,02/15/2018 03:51:00 PM,93.75079688,23.32140323
The Arunachal Times,http://www.arunachaltimes.in/arunachal-devastated-by-landslides-and-floods-minor-dead/,11170,07/09/2017 01:23:00 PM,,Mudslides in Borum and Nyorch,Mudslides in Borum and Nyorch (could not identift Nyorch) affect 6 houses. After constant rains throughout Arunachal Pradesh.,"Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",5km,mudslide,continuous_rain,medium,natural_slope,0.0,0.0,,,,,,,,,,,,07/10/2017 01:23:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.66495709,27.14163897
The Arunachal Times,http://www.arunachaltimes.in/rebia-inspects-flood-ravaged-itanagar-jote-tapiasso-road-doimukh-circle/,11169,07/09/2017 02:21:00 PM,,Landslide on Itanagar- Jote-Tapiasso road,"Landslide after weeks of incessant rain in Arunachal Pradesh completely blocks road. Significant enough to be visited by Minister for Urban Development & Housing, Town Planning.","Itanagar- Jote-Tapiasso road, Papum Pare, Arunachal Pradesh",10km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,,,,,,,,,07/11/2017 02:21:00 PM,12/20/2017 03:55:00 PM,02/15/2018 03:51:00 PM,93.50102778,27.05957271
The Financial Express,http://www.thefinancialexpress-bd.com/2017/03/17/64576/Rangamati-landslide-leaves-three-dead,10958,03/16/2017 08:44:00 PM,,Landslide Triggered by Digging at Rangamati,"A landslide triggered by digging work on a Rangamati hill has left three people dead, reports bdnews24.com. Another person has been left injured in the incident at College Gate area on Thursday afternoon, said Golam Mostafa, assistant director of Fire Service at Rangamati. The dead victims include Shamsul Alam, 55, the owner of the plot, and the others are construction workers – Kalu Malakar, 35, and Md Hanif, 32.","a hill in Rangamati, College Gate area, Bangladesh",5km,landslide,construction,small,natural_slope,3.0,1.0,,,,,,,,,,,,10/03/2017 08:44:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,92.15455,22.64753
